"Order ID","Product Name","Category","Customer Name","Region","State","City","Sales Amount","Profit","Quantity","Order Date","Ship Date","Payment Mode"
"ORD-2004-01035","Tablet","Electronics","Customer 35","East","Kerala","Kochi","60846","13366","2","2004-06-28","2004-07-01","Credit Card"
"ORD-2004-01036","Desk","Technology","Customer 36","South","Kerala","Kochi","10472","875","2","2004-03-09","2004-03-10","Credit Card"
"ORD-2004-01037","Desk","Electronics","Customer 37","North","Kerala","Kochi","50405","10535","4","2004-06-25","2004-06-28","Debit Card"
"ORD-2004-01038","Office Chair","Technology","Customer 38","South","Kerala","Kochi","29587","8540","5","2004-01-12","2004-01-13","Net Banking"
"ORD-2004-01039","Printer","Electronics","Customer 39","South","West Bengal","Kolkata","55859","286","1","2004-06-28","2004-07-02","Debit Card"
"ORD-2004-01040","Office Chair","Electronics","Customer 40","East","Delhi","New Delhi","14940","2548","1","2004-05-28","2004-06-02","Debit Card"
"ORD-2004-01041","Monitor","Office Supplies","Customer 41","South","Karnataka","Bengaluru","54387","2498","3","2004-02-23","2004-02-25","Credit Card"
"ORD-2004-01042","Monitor","Office Supplies","Customer 42","South","Delhi","New Delhi","15857","4520","1","2004-04-16","2004-04-17","UPI"
"ORD-2004-01043","Mobile Phone","Office Supplies","Customer 43","East","Delhi","New Delhi","40563","4219","2","2004-04-08","2004-04-09","Credit Card"
"ORD-2004-01044","Desk","Electronics","Customer 44","East","Delhi","New Delhi","35215","3219","6","2004-01-07","2004-01-09","Cash"
"ORD-2004-01045","Printer","Technology","Customer 45","South","West Bengal","Kolkata","33285","334","2","2004-06-23","2004-06-28","UPI"
"ORD-2004-01046","Monitor","Office Supplies","Customer 46","North","Maharashtra","Mumbai","34729","7094","5","2004-01-28","2004-02-02","Credit Card"
"ORD-2004-01047","Tablet","Furniture","Customer 47","East","Maharashtra","Mumbai","38610","100","2","2004-03-07","2004-03-08","Debit Card"
"ORD-2004-01048","Desk","Technology","Customer 48","West","Delhi","New Delhi","65927","2736","3","2004-06-09","2004-06-12","Debit Card"
"ORD-2004-01049","Keyboard","Furniture","Customer 49","East","Maharashtra","Mumbai","18235","2377","5","2004-05-22","2004-05-24","UPI"
"ORD-2004-01050","Projector","Technology","Customer 50","West","Maharashtra","Mumbai","19893","4909","5","2004-03-19","2004-03-22","Credit Card"
"ORD-2004-01051","Printer","Technology","Customer 51","East","Tamil Nadu","Tamil Nadu","17012","3869","1","2004-05-11","2004-05-15","Debit Card"
"ORD-2004-01052","Laptop","Furniture","Customer 52","West","West Bengal","Kolkata","13146","216","1","2004-02-27","2004-02-29","Cash"
"ORD-2004-01053","Keyboard","Office Supplies","Customer 53","West","Karnataka","Bengaluru","17136","4410","3","2004-04-17","2004-04-22","UPI"
"ORD-2004-01054","Tablet","Office Supplies","Customer 54","North","West Bengal","Kolkata","17786","1702","1","2004-01-28","2004-02-01","UPI"
"ORD-2004-01055","Tablet","Technology","Customer 55","West","West Bengal","Kolkata","44222","10286","5","2004-04-27","2004-04-29","Cash"
"ORD-2004-01056","Mouse","Office Supplies","Customer 56","East","Gujarat","Ahmedabad","14492","3741","3","2004-05-21","2004-05-25","Debit Card"
"ORD-2004-01057","Desk","Office Supplies","Customer 57","North","Kerala","Kochi","55123","4929","2","2004-05-14","2004-05-18","Credit Card"
"ORD-2004-01058","Printer","Furniture","Customer 58","South","Karnataka","Bengaluru","28485","5704","4","2004-03-11","2004-03-14","Credit Card"
"ORD-2004-01059","Keyboard","Technology","Customer 59","West","Maharashtra","Mumbai","7060","1177","2","2004-06-28","2004-06-30","Credit Card"
"ORD-2004-01060","Laptop","Office Supplies","Customer 60","West","Tamil Nadu","Tamil Nadu","50179","15351","2","2004-04-18","2004-04-22","Debit Card"
"ORD-2004-01061","Projector","Furniture","Customer 61","West","Karnataka","Bengaluru","48701","12367","3","2004-04-10","2004-04-14","Cash"
"ORD-2004-01062","Keyboard","Furniture","Customer 62","West","Karnataka","Bengaluru","36246","3946","6","2004-05-05","2004-05-06","Net Banking"
"ORD-2004-01063","Laptop","Electronics","Customer 63","West","Karnataka","Bengaluru","51989","13395","3","2004-01-07","2004-01-11","Credit Card"
"ORD-2004-01064","Mobile Phone","Office Supplies","Customer 64","East","Delhi","New Delhi","30373","4026","4","2004-01-13","2004-01-16","Debit Card"
"ORD-2004-01065","Laptop","Electronics","Customer 65","East","Karnataka","Bengaluru","8383","1157","2","2004-04-18","2004-04-21","UPI"
"ORD-2004-01066","Laptop","Furniture","Customer 66","South","Karnataka","Bengaluru","17103","4098","3","2004-01-08","2004-01-10","UPI"
"ORD-2004-01067","Monitor","Furniture","Customer 67","North","Gujarat","Ahmedabad","43209","5134","2","2004-05-25","2004-05-27","Debit Card"
"ORD-2004-01068","Projector","Office Supplies","Customer 68","West","Kerala","Kochi","2615","458","3","2004-01-28","2004-02-02","UPI"
"ORD-2004-01069","Projector","Electronics","Customer 69","North","Delhi","New Delhi","10761","1638","4","2004-06-01","2004-06-03","Cash"
"ORD-2004-01070","Monitor","Electronics","Customer 70","West","Gujarat","Ahmedabad","7524","1421","4","2004-06-19","2004-06-22","UPI"
"ORD-2004-01071","Office Chair","Office Supplies","Customer 71","South","Kerala","Kochi","54547","10170","6","2004-04-21","2004-04-24","Debit Card"
"ORD-2004-01072","Keyboard","Technology","Customer 72","East","Gujarat","Ahmedabad","48253","10537","1","2004-06-07","2004-06-12","UPI"
"ORD-2004-01073","Projector","Office Supplies","Customer 73","East","Tamil Nadu","Tamil Nadu","20802","5429","4","2004-03-13","2004-03-17","Debit Card"
"ORD-2004-01074","Desk","Technology","Customer 74","East","West Bengal","Kolkata","19562","4260","4","2004-02-16","2004-02-20","Net Banking"
"ORD-2004-01075","Mobile Phone","Office Supplies","Customer 75","West","West Bengal","Kolkata","15604","590","1","2004-01-03","2004-01-08","Cash"
"ORD-2004-01076","Printer","Technology","Customer 76","South","Maharashtra","Mumbai","44783","380","2","2004-06-15","2004-06-19","Debit Card"
"ORD-2004-01077","Tablet","Technology","Customer 77","West","Kerala","Kochi","37006","4615","6","2004-06-19","2004-06-24","Debit Card"
"ORD-2004-01078","Desk","Furniture","Customer 78","North","Kerala","Kochi","24852","3096","1","2004-04-01","2004-04-05","Debit Card"
"ORD-2004-01079","Mobile Phone","Office Supplies","Customer 79","East","Kerala","Kochi","15140","1036","5","2004-01-28","2004-02-02","Net Banking"
"ORD-2004-01080","Desk","Furniture","Customer 80","East","Karnataka","Bengaluru","10125","1077","4","2004-06-02","2004-06-05","UPI"
"ORD-2004-01081","Laptop","Technology","Customer 81","South","Kerala","Kochi","27050","553","3","2004-05-17","2004-05-19","UPI"
"ORD-2004-01082","Mouse","Office Supplies","Customer 82","East","Karnataka","Bengaluru","22930","5224","1","2004-01-04","2004-01-09","Debit Card"
"ORD-2004-01083","Mouse","Electronics","Customer 83","North","Karnataka","Bengaluru","7001","1196","3","2004-05-03","2004-05-04","Net Banking"
"ORD-2004-01084","Tablet","Office Supplies","Customer 84","South","Gujarat","Ahmedabad","21160","1436","4","2004-03-19","2004-03-20","Cash"
"ORD-2004-01085","Keyboard","Technology","Customer 85","North","West Bengal","Kolkata","28557","7019","1","2004-04-26","2004-04-30","Credit Card"
"ORD-2004-01086","Office Chair","Furniture","Customer 86","South","West Bengal","Kolkata","25489","1054","2","2004-06-10","2004-06-12","Credit Card"
"ORD-2004-01087","Desk","Electronics","Customer 87","South","Delhi","New Delhi","39728","8850","2","2004-01-01","2004-01-05","Cash"
"ORD-2004-01088","Projector","Furniture","Customer 88","West","Tamil Nadu","Tamil Nadu","22490","6076","5","2004-01-19","2004-01-21","Credit Card"
"ORD-2004-01089","Printer","Electronics","Customer 89","South","Gujarat","Ahmedabad","26847","1468","4","2004-06-15","2004-06-17","Net Banking"
"ORD-2004-01090","Mouse","Technology","Customer 90","West","Delhi","New Delhi","42866","2591","4","2004-05-26","2004-05-29","Net Banking"
"ORD-2004-01091","Laptop","Office Supplies","Customer 91","East","West Bengal","Kolkata","7652","1625","3","2004-05-07","2004-05-11","UPI"
"ORD-2004-01092","Projector","Electronics","Customer 92","East","West Bengal","Kolkata","59135","12393","2","2004-01-24","2004-01-26","Credit Card"
"ORD-2004-01093","Desk","Furniture","Customer 93","West","Kerala","Kochi","60257","9785","3","2004-05-01","2004-05-06","UPI"
"ORD-2004-01094","Monitor","Electronics","Customer 94","South","Delhi","New Delhi","39910","3821","4","2004-05-01","2004-05-04","Cash"
"ORD-2004-01095","Mouse","Electronics","Customer 95","East","Delhi","New Delhi","50938","916","4","2004-03-15","2004-03-19","UPI"
"ORD-2004-01096","Tablet","Office Supplies","Customer 96","West","Tamil Nadu","Tamil Nadu","1200","193","1","2004-04-14","2004-04-19","Net Banking"
"ORD-2004-01097","Laptop","Furniture","Customer 97","East","West Bengal","Kolkata","45156","10749","2","2004-04-03","2004-04-08","Debit Card"
"ORD-2004-01098","Projector","Furniture","Customer 98","South","Delhi","New Delhi","11514","192","6","2004-04-23","2004-04-27","UPI"
"ORD-2004-01099","Printer","Office Supplies","Customer 99","North","Kerala","Kochi","8762","599","1","2004-05-22","2004-05-26","Cash"
"ORD-2004-01100","Mouse","Office Supplies","Customer 100","South","Maharashtra","Mumbai","23247","4173","5","2004-03-16","2004-03-21","Credit Card"
"ORD-2004-01101","Office Chair","Electronics","Customer 101","East","Gujarat","Ahmedabad","56838","10402","5","2004-04-09","2004-04-11","Debit Card"
"ORD-2004-01102","Desk","Office Supplies","Customer 102","South","Maharashtra","Mumbai","1200","156","4","2004-05-10","2004-05-13","Cash"
"ORD-2004-01103","Keyboard","Office Supplies","Customer 103","East","Gujarat","Ahmedabad","46282","11712","2","2004-03-28","2004-03-31","Credit Card"
"ORD-2004-01104","Laptop","Technology","Customer 104","West","Kerala","Kochi","23141","4580","5","2004-05-27","2004-05-31","Cash"
"ORD-2004-01105","Office Chair","Technology","Customer 105","North","Gujarat","Ahmedabad","49415","902","3","2004-06-19","2004-06-21","UPI"
"ORD-2004-01106","Office Chair","Office Supplies","Customer 106","South","Tamil Nadu","Tamil Nadu","1996","591","4","2004-05-15","2004-05-19","Debit Card"
"ORD-2004-01107","Printer","Technology","Customer 107","West","Delhi","New Delhi","36999","7742","5","2004-03-28","2004-04-02","Net Banking"
"ORD-2004-01108","Desk","Furniture","Customer 108","North","Maharashtra","Mumbai","6284","782","1","2004-01-10","2004-01-15","UPI"
"ORD-2004-01109","Laptop","Technology","Customer 109","North","Delhi","New Delhi","28755","328","3","2004-04-24","2004-04-26","Debit Card"
"ORD-2004-01110","Keyboard","Furniture","Customer 110","South","Karnataka","Bengaluru","22468","5172","2","2004-04-21","2004-04-23","Net Banking"
"ORD-2004-01111","Projector","Furniture","Customer 111","South","Maharashtra","Mumbai","22168","4987","2","2004-04-08","2004-04-13","Cash"
"ORD-2004-01112","Tablet","Furniture","Customer 112","North","Maharashtra","Mumbai","41151","5914","3","2004-03-07","2004-03-08","Net Banking"
"ORD-2004-01113","Desk","Furniture","Customer 113","West","Gujarat","Ahmedabad","22428","4834","5","2004-03-18","2004-03-22","UPI"
"ORD-2004-01114","Projector","Technology","Customer 114","East","Tamil Nadu","Tamil Nadu","52931","7758","3","2004-03-02","2004-03-06","Debit Card"
"ORD-2004-01115","Desk","Furniture","Customer 115","East","Karnataka","Bengaluru","4683","1431","2","2004-01-03","2004-01-08","Net Banking"
"ORD-2004-01116","Laptop","Technology","Customer 116","West","Tamil Nadu","Tamil Nadu","58075","2256","6","2004-03-06","2004-03-08","Debit Card"
"ORD-2004-01117","Keyboard","Furniture","Customer 117","South","Karnataka","Bengaluru","25680","3837","4","2004-02-03","2004-02-04","Debit Card"
"ORD-2004-01118","Desk","Office Supplies","Customer 118","East","Kerala","Kochi","24343","2014","3","2004-05-16","2004-05-21","UPI"
"ORD-2004-01119","Keyboard","Technology","Customer 119","North","Gujarat","Ahmedabad","13894","1436","5","2004-04-28","2004-04-29","UPI"
"ORD-2004-01120","Monitor","Technology","Customer 120","West","Gujarat","Ahmedabad","11984","2184","2","2004-03-09","2004-03-14","UPI"
"ORD-2004-01121","Projector","Technology","Customer 121","South","Kerala","Kochi","47072","541","1","2004-06-22","2004-06-24","Cash"
"ORD-2004-01122","Printer","Furniture","Customer 122","North","Tamil Nadu","Tamil Nadu","61493","8145","4","2004-06-28","2004-07-01","Cash"
"ORD-2004-01123","Office Chair","Office Supplies","Customer 123","West","Delhi","New Delhi","19039","5530","4","2004-01-28","2004-01-29","Cash"
"ORD-2004-01124","Mouse","Office Supplies","Customer 124","East","Tamil Nadu","Tamil Nadu","36713","2132","3","2004-05-28","2004-05-30","Credit Card"
"ORD-2004-01125","Printer","Technology","Customer 125","East","Tamil Nadu","Tamil Nadu","22823","3952","5","2004-04-24","2004-04-28","Debit Card"
"ORD-2004-01126","Mobile Phone","Electronics","Customer 126","North","Gujarat","Ahmedabad","41160","2081","2","2004-02-18","2004-02-19","Credit Card"
"ORD-2004-01127","Tablet","Furniture","Customer 127","South","Gujarat","Ahmedabad","18053","841","2","2004-02-02","2004-02-07","Debit Card"
"ORD-2004-01128","Office Chair","Furniture","Customer 128","East","Gujarat","Ahmedabad","1200","170","3","2004-02-07","2004-02-12","UPI"
"ORD-2004-01129","Monitor","Furniture","Customer 129","East","Tamil Nadu","Tamil Nadu","13053","159","1","2004-06-19","2004-06-20","Debit Card"
"ORD-2004-01130","Printer","Office Supplies","Customer 130","West","Gujarat","Ahmedabad","33660","2818","3","2004-01-14","2004-01-16","Net Banking"
"ORD-2004-01131","Mobile Phone","Electronics","Customer 131","East","Maharashtra","Mumbai","45159","9484","2","2004-06-01","2004-06-02","UPI"
"ORD-2004-01132","Mouse","Office Supplies","Customer 132","North","Tamil Nadu","Tamil Nadu","37703","2137","2","2004-05-03","2004-05-07","Net Banking"
"ORD-2004-01133","Projector","Technology","Customer 133","West","West Bengal","Kolkata","11913","1421","5","2004-02-07","2004-02-08","Debit Card"
"ORD-2004-01134","Printer","Electronics","Customer 134","South","Maharashtra","Mumbai","57405","8813","5","2004-04-27","2004-05-02","Credit Card"
"ORD-2004-01135","Keyboard","Electronics","Customer 135","East","Maharashtra","Mumbai","43179","8392","2","2004-04-16","2004-04-19","Debit Card"
"ORD-2004-01136","Printer","Electronics","Customer 136","North","Maharashtra","Mumbai","45123","1504","1","2004-04-06","2004-04-08","Debit Card"
"ORD-2004-01137","Tablet","Technology","Customer 137","North","Maharashtra","Mumbai","6018","1678","4","2004-02-03","2004-02-08","Cash"
"ORD-2004-01138","Monitor","Electronics","Customer 138","South","Karnataka","Bengaluru","52728","7105","3","2004-01-14","2004-01-17","Credit Card"
"ORD-2004-01139","Printer","Technology","Customer 139","South","Gujarat","Ahmedabad","48900","8547","4","2004-01-28","2004-01-31","Net Banking"
"ORD-2004-01140","Tablet","Electronics","Customer 140","East","Tamil Nadu","Tamil Nadu","67066","15244","3","2004-06-09","2004-06-14","Debit Card"
"ORD-2004-01141","Laptop","Furniture","Customer 141","South","West Bengal","Kolkata","32527","4312","3","2004-06-28","2004-07-01","UPI"
"ORD-2004-01142","Tablet","Furniture","Customer 142","West","Maharashtra","Mumbai","8430","1802","4","2004-02-06","2004-02-07","Debit Card"
"ORD-2004-01143","Monitor","Electronics","Customer 143","North","Karnataka","Bengaluru","28422","7006","3","2004-02-10","2004-02-13","Net Banking"
"ORD-2004-01144","Keyboard","Office Supplies","Customer 144","West","Maharashtra","Mumbai","21969","4447","2","2004-01-13","2004-01-14","Credit Card"
"ORD-2004-01145","Printer","Technology","Customer 145","West","West Bengal","Kolkata","33849","4435","3","2004-05-12","2004-05-13","UPI"
"ORD-2004-01146","Laptop","Furniture","Customer 146","East","Karnataka","Bengaluru","51485","1208","3","2004-02-26","2004-03-01","Debit Card"
"ORD-2004-01147","Mouse","Office Supplies","Customer 147","South","Karnataka","Bengaluru","10555","107","3","2004-03-16","2004-03-19","Net Banking"
"ORD-2004-01148","Monitor","Electronics","Customer 148","West","Gujarat","Ahmedabad","49900","12345","1","2004-06-28","2004-06-30","Cash"
"ORD-2004-01149","Projector","Office Supplies","Customer 149","West","Kerala","Kochi","6714","950","5","2004-01-05","2004-01-09","Debit Card"
"ORD-2004-01150","Monitor","Furniture","Customer 150","West","Gujarat","Ahmedabad","2353","766","2","2004-01-28","2004-02-01","UPI"
"ORD-2004-01151","Projector","Office Supplies","Customer 151","North","Maharashtra","Mumbai","21281","5215","3","2004-04-22","2004-04-23","Debit Card"
"ORD-2004-01152","Tablet","Electronics","Customer 152","South","Gujarat","Ahmedabad","15647","534","4","2004-02-26","2004-02-29","Debit Card"
"ORD-2004-01153","Office Chair","Technology","Customer 153","South","Karnataka","Bengaluru","23963","1019","4","2004-06-15","2004-06-17","Credit Card"
"ORD-2004-01154","Mouse","Office Supplies","Customer 154","West","Kerala","Kochi","16441","3779","5","2004-06-17","2004-06-18","Net Banking"
